Dataset,IR,Scheme,Recall,Precision,F1,BAcc,AUC,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50
german_credit,2.3333333333333335,type_gmean_oof,0.6666666666666666,0.5347659929571507,0.5923571371219982,0.7076190476190476,0.7815238095238095,0.27599999999999997,0.376,0.6759999999999999,1.176,2.1759999999999997,5.176
german_credit,2.3333333333333335,type_recall_oof,0.6799999999999999,0.5297129065955837,0.5945289959505217,0.7092857142857143,0.7812619047619048,0.279,0.375,0.663,1.143,2.103,4.983
german_credit,2.3333333333333335,type_recall_train,0.67,0.5273291925465837,0.5892873474240947,0.705,0.7811190476190475,0.281,0.38,0.677,1.172,2.162,5.132
german_credit,2.3333333333333335,uniform,0.6266666666666667,0.5613926690346036,0.5913225668353099,0.7069047619047619,0.7817857142857143,0.261,0.373,0.709,1.269,2.3890000000000002,5.749
heart_disease,1.1956521739130435,bias_prop_oof,0.7603174603174603,0.8322473178994919,0.7920886699507389,0.8165223665223665,0.9018598685265351,0.17825136612021858,0.28726775956284156,0.6143169398907103,1.159398907103825,2.2495628415300546,5.520054644808743
heart_disease,1.1956521739130435,stacking_cost,0.9058201058201059,0.6815202683495366,0.7747880142457305,0.7741221741221741,0.8935305435305436,0.23770491803278687,0.28060109289617485,0.40928961748633874,0.6237704918032787,1.0527322404371584,2.3396174863387977
heart_disease,1.1956521739130435,type,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.9036315536315536,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,type_bacc_oof,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.9031986531986533,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,type_f1_oof,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.9031986531986533,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,type_gmean_oof,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.9031986531986533,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,type_recall_oof,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.9029741863075197,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,type_recall_train,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.9034151034151033,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,uniform,0.7531746031746032,0.8308680075546642,0.7879749373433584,0.8129509379509379,0.9027336860670193,0.18153005464480876,0.29382513661202186,0.6307103825136612,1.1921857923497268,2.315136612021858,5.683989071038252
horse_colic,1.7444444444444445,bias_prop_oof,0.7666666666666666,0.7721212121212122,0.7649441786283891,0.8164986559139784,0.9119063620071686,0.17012244897959183,0.25526530612244897,0.5106938775510204,0.9364081632653061,1.7878367346938773,4.342122448979592
horse_colic,1.7444444444444445,stacking_cost,0.9111111111111111,0.5736724932464643,0.700905757166235,0.7580757168458782,0.9026881720430108,0.28359183673469385,0.3161632653061225,0.41387755102040813,0.576734693877551,0.9024489795918367,1.8795918367346935
horse_colic,1.7444444444444445,type,0.7555555555555555,0.7978991596638656,0.7721462747778537,0.8205197132616486,0.9139896953405018,0.1620408163265306,0.25126530612244896,0.5189387755102042,0.965061224489796,1.8573061224489795,4.534040816326531
horse_colic,1.7444444444444445,type_bacc_oof,0.7555555555555555,0.7978991596638656,0.7721462747778537,0.8205197132616486,0.9139896953405018,0.1620408163265306,0.25126530612244896,0.5189387755102042,0.965061224489796,1.8573061224489795,4.534040816326531
horse_colic,1.7444444444444445,type_f1_oof,0.7555555555555555,0.7978991596638656,0.7721462747778537,0.8205197132616486,0.9139896953405018,0.1620408163265306,0.25126530612244896,0.5189387755102042,0.965061224489796,1.8573061224489795,4.534040816326531
horse_colic,1.7444444444444445,type_gmean_oof,0.7555555555555555,0.7978991596638656,0.7721462747778537,0.8205197132616486,0.9139896953405018,0.1620408163265306,0.25126530612244896,0.5189387755102042,0.965061224489796,1.8573061224489795,4.534040816326531
horse_colic,1.7444444444444445,type_recall_oof,0.7555555555555555,0.7766666666666666,0.7628389154704944,0.8141689068100358,0.9143481182795699,0.17012244897959183,0.2593469387755102,0.5270204081632653,0.9731428571428571,1.8653877551020408,4.542122448979592
horse_colic,1.7444444444444445,type_recall_train,0.7555555555555555,0.7766666666666666,0.7628389154704944,0.8141689068100358,0.9147065412186379,0.17012244897959183,0.2593469387755102,0.5270204081632653,0.9731428571428571,1.8653877551020408,4.542122448979592
horse_colic,1.7444444444444445,uniform,0.7444444444444445,0.7952675807164971,0.7656028892870997,0.8148633512544803,0.9129480286738352,0.16620408163265304,0.25951020408163267,0.5394285714285714,1.0059591836734696,1.9390204081632654,4.738204081632653
ionosphere,1.7857142857142858,bias_prop_oof,0.8726153846153846,0.9339130434782609,0.9018026700041719,0.9185299145299146,0.9668444444444445,0.06845070422535211,0.11408450704225352,0.25098591549295773,0.47915492957746475,0.9354929577464789,2.304507042253521
ionosphere,1.7857142857142858,stacking_cost,0.9123076923076923,0.8606763925729443,0.8848371671901084,0.9139316239316241,0.9682803418803418,0.08551307847082494,0.11690140845070422,0.21106639839034208,0.36800804828973843,0.6818913480885312,1.6235412474849096
ionosphere,1.7857142857142858,type,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9673777777777778,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
